id,score
ns4060,3.5691489361702127
ns3388,3.5691382765531063
ns8724,3.5691382765531063
as6421,3.5691382765531063
ns508,3.5691382765531063
ns4459,3.569128787878788
as2370,3.5691144708423326
ns5427,3.5691144708423326
ns610,3.569105691056911
ds1091,3.569105691056911
ns6212,3.569097888675624
hs533,3.5690789473684212
as457,3.5690789473684212
as1367,3.569072164948454
as12,3.569072164948454
ns3403,3.5690335305719922
ns7385,3.5690335305719922
hs1925,3.5690335305719922
ns5952,3.569004524886878
as4190,3.5690021231422504
as3356,3.5690021231422504
ds860,3.5690021231422504
as8026,3.5690021231422504
ns6986,3.569
ns4668,3.5689655172413794
ds1347,3.5689655172413794
ns515,3.5689655172413794
ns545,3.5689655172413794
ns2166,3.5689655172413794
as7076,3.5689655172413794
as752,3.5689300411522633
ns4428,3.5689300411522633
ns4953,3.5689300411522633
hs1950,3.5689300411522633
ns6204,3.5689277899343543
as207,3.5689277899343543
as4603,3.5689277899343543
ds1217,3.5689277899343543
as3855,3.56892523364486
as2570,3.5688976377952755
hs1364,3.568893528183716
ns1765,3.568888888888889
ns3593,3.568888888888889
as9645,3.568888888888889
as5605,3.568888888888889
as7938,3.568888888888889
ns2385,3.568862275449102
hs2273,3.568862275449102
ns2600,3.568862275449102
ns516,3.5688559322033897
as1710,3.5688559322033897
as7503,3.5688487584650113
ns97,3.568825910931174
as8209,3.5688172043010753
ns5230,3.568798449612403
hs2373,3.568788501026694
as4667,3.568788501026694
ns1050,3.5687772925764194
hs1353,3.5687772925764194
ns981,3.56875
ns6724,3.56875
ns7982,3.5687361419068737
ns8448,3.5687361419068737
ns3438,3.5687361419068737
ns1105,3.5687361419068737
ns8082,3.568725099601594
hs1388,3.568710359408034
as3129,3.568710359408034
as2420,3.5686936936936937
ns2940,3.5686936936936937
ns8037,3.5686868686868687
ns3487,3.5686695278969958
as5474,3.5686695278969958
ns7338,3.5686695278969958
hs1604,3.5686653771760155
ns6477,3.5686475409836067
as7987,3.5686475409836067
hs2553,3.5686475409836067
as1057,3.5686274509803924
as9075,3.5686274509803924
as5532,3.5686070686070686
as3390,3.5685884691848906
ns7181,3.5685884691848906
ns5083,3.5685884691848906
as5340,3.5685840707964602
as1372,3.568565400843882
ns3514,3.568565400843882
hs2955,3.568565400843882
ns1082,3.568565400843882
ns7481,3.5685393258426967
ns3470,3.5685393258426967
as5525,3.5685328185328187
as9351,3.568522483940043
ns5864,3.5685071574642127
ns3216,3.5685071574642127
hs2711,3.5684931506849313
as6921,3.5684931506849313
ns2128,3.5684931506849313
as6837,3.5684931506849313
ns7247,3.5684647302904566
hs2434,3.5684647302904566
ns6430,3.568432671081678
as6725,3.568432671081678
ns7074,3.568421052631579
ns4674,3.568421052631579
ns7442,3.568385650224215
as8447,3.568385650224215
ds735,3.568385650224215
ds438,3.5683760683760686
ns6784,3.5683673469387753
ds440,3.5683673469387753
ns1350,3.5683673469387753
ns4234,3.5683673469387753
ns5824,3.5683673469387753
ns6407,3.568359375
ns1739,3.568337129840547
ns2926,3.5683297180043385
ns5493,3.5683229813664594
ns2243,3.5683229813664594
hs1288,3.5683229813664594
hs137,3.5683229813664594
as2158,3.5682819383259914
as8812,3.5682819383259914
as4925,3.56827731092437
hs2439,3.56827731092437
as4343,3.56827731092437
ns974,3.56827731092437
ns8381,3.56827731092437
hs2104,3.56827731092437
ds794,3.568273092369478
ns3709,3.568232662192394
as2102,3.568230277185501
ns5983,3.5682281059063135
ns6484,3.5682281059063135
as5689,3.5681818181818183
hs1922,3.5681818181818183
as7925,3.5681818181818183
ns5916,3.5681818181818183
hs670,3.5681818181818183
as3517,3.5681818181818183
as2624,3.56813627254509
as6439,3.5681341719077566
hs398,3.5681318681318683
ns2444,3.5680894308943087
ns7803,3.568085106382979
as1594,3.568085106382979
ns5094,3.568085106382979
ns244,3.568085106382979
hs1031,3.568085106382979
ns6469,3.568080357142857
ns1924,3.568075117370892
ns8347,3.5680473372781063
ds1151,3.5680473372781063
as9069,3.5680412371134023
as4278,3.5680412371134023
ns591,3.5680412371134023
ns4414,3.5680345572354213
as502,3.568027210884354
as5909,3.568027210884354
as8872,3.568
hs1812,3.5679916317991633
ns2292,3.5679916317991633
as1825,3.5679916317991633
as209,3.5679916317991633
as5365,3.567982456140351
as998,3.5679611650485437
ns4868,3.5679611650485437
ns6958,3.5679513184584177
as2216,3.567940552016985
ns3530,3.567940552016985
ds690,3.5679287305122496
hs1715,3.5679133858267718
ns5457,3.567901234567901
ns4370,3.567901234567901
ns6540,3.567901234567901
ns3405,3.5678879310344827
hs1949,3.5678879310344827
as824,3.567864271457086
ns557,3.567864271457086
ds1439,3.567864271457086
as6498,3.5678336980306344
as3067,3.567829457364341
as8562,3.567816091954023
ns8157,3.567816091954023
as8849,3.567813765182186
as7659,3.567813765182186
as4186,3.5677966101694913
as6847,3.5677966101694913
ds853,3.5677777777777777
as2450,3.5677618069815193
as7003,3.567741935483871
as2351,3.567741935483871
ns1225,3.567741935483871
as4766,3.5677290836653386
ns669,3.5677290836653386
hs156,3.5677290836653386
as5680,3.5677200902934536
ds360,3.5677179962894248
ns5019,3.5677083333333335
ns643,3.5677083333333335
as5553,3.5677083333333335
ds1058,3.5677083333333335
as7900,3.5677083333333335
as539,3.5676982591876207
as1576,3.567685589519651
ns8463,3.567685589519651
ds343,3.567685589519651
hs1023,3.5676605504587156
as4896,3.5676532769556024
ns4311,3.5676470588235296
ns4684,3.567622950819672
as4426,3.567622950819672
as9254,3.567622950819672
ns8653,3.567622950819672
hs1341,3.5675990675990676
as4715,3.5675965665236054
ns5625,3.5675965665236054
ns7802,3.5675965665236054
as1307,3.5675965665236054
as5969,3.5675965665236054
as4891,3.5675944333996026
hs2738,3.5675675675675675
as992,3.5675675675675675
ds181,3.5675675675675675
as7432,3.5675675675675675
ns7894,3.5675675675675675
ns4682,3.5675675675675675
hs264,3.567540322580645
ns1301,3.567540322580645
as8101,3.5675381263616557
ns7453,3.5675381263616557
ns663,3.567510548523207
ns6991,3.567484662576687
ds1238,3.567484662576687
ns862,3.567484662576687
as143,3.567484662576687
as3812,3.567484662576687
ns6684,3.567484662576687
ds1025,3.567484662576687
ns6541,3.567467652495379
ns8267,3.5674603174603177
as4220,3.5674603174603177
ds51,3.5674273858921164
as9149,3.5674273858921164
hs2984,3.5674273858921164
hs2982,3.567415730337079
ns5385,3.567404426559356
as6693,3.5673913043478263
ns7598,3.5673913043478263
ds1018,3.5673684210526315
ns2068,3.567351598173516
as936,3.5673469387755103
as1925,3.5673469387755103
as8577,3.567328918322296
ns2879,3.567328918322296
ns7454,3.567328918322296
ns1665,3.5673267326732674
as4698,3.5673076923076925
ns3292,3.5673076923076925
ns1156,3.5673076923076925
ns3996,3.567287784679089
as8077,3.567287784679089
ns6121,3.567269076305221
ds1145,3.567269076305221
ds883,3.5672645739910314
hs1582,3.5672645739910314
ns6028,3.5672645739910314
ns5721,3.567245119305857
ns2632,3.567245119305857
ns3875,3.567245119305857
as2257,3.567245119305857
hs2687,3.5672268907563027
as1786,3.5672268907563027
ns1821,3.5672268907563027
hs2019,3.5672268907563027
as4823,3.5672268907563027
as2688,3.5672268907563027
ns5112,3.567219152854512
ns791,3.5672097759674135
ns2982,3.5672097759674135
ds92,3.5672097759674135
as6415,3.5672097759674135
hs2243,3.567193675889328
ns6924,3.567193675889328
as494,3.567180616740088
ds820,3.567180616740088
as3767,3.5671641791044775
hs2016,3.5671641791044775
ns5900,3.5671641791044775
as2360,3.5671641791044775
as5211,3.5671487603305785
as8200,3.5671487603305785
ns1953,3.567134268537074
as323,3.567134268537074
as621,3.567134268537074
ns1915,3.567134268537074
ns5291,3.567134268537074
hs655,3.5671206225680936
ns2494,3.5671140939597317
as3983,3.5671140939597317
ns1008,3.5671140939597317
ns1523,3.567099567099567
ds175,3.567099567099567
ds918,3.567099567099567
ns476,3.5670859538784065
as6383,3.5670859538784065
ns6387,3.5670859538784065
hs500,3.5670859538784065
ns38,3.5670859538784065
as775,3.567073170731707
ns4302,3.567073170731707
as7543,3.567073170731707
as3070,3.567073170731707
ns1704,3.567061143984221
ns7745,3.5670588235294116
hs2826,3.5670454545454544
ns6808,3.5670454545454544
as3702,3.5670454545454544
ns5341,3.5670329670329672
as6082,3.5670212765957445
ns2516,3.5670212765957445
ns7171,3.5670212765957445
ns4767,3.5670212765957445
ns1637,3.5670212765957445
as5701,3.5670212765957445
as8074,3.5670212765957445
ns1947,3.5670212765957445
ns6713,3.5670103092783507
ns5967,3.567
as3460,3.567
as4805,3.567
as5495,3.566990291262136
ds546,3.566990291262136
ns6472,3.566990291262136
ds376,3.566974595842956
as3744,3.5669642857142856
ds1057,3.5669546436285096
ns5076,3.566945606694561
as2017,3.566945606694561
ns800,3.566945606694561
as4771,3.566945606694561
ns12,3.566945606694561
ds703,3.566945606694561
ns3750,3.5669371196754565
as8211,3.5669371196754565
as1742,3.5669291338582676
as1506,3.5669216061185467
ns2718,3.566885964912281
as3642,3.56687898089172
as7448,3.56687898089172
ns8646,3.56687898089172
ns2909,3.5668662674650697
as5101,3.5668662674650697
ns3987,3.566860465116279
ns3380,3.566860465116279
ns5343,3.5668202764976957
as8821,3.566815144766147
as4472,3.5668103448275863
as2671,3.566805845511482
hs301,3.5668016194331984
ns4454,3.5667976424361494
as4238,3.5667976424361494
hs1732,3.5667976424361494
ns2113,3.5667396061269145
ns6353,3.5667396061269145
as1252,3.5667372881355934
as887,3.5667372881355934
as4213,3.5667372881355934
as890,3.5667372881355934
hs237,3.5667372881355934
ds1314,3.5667372881355934
ns8638,3.5667372881355934
ns283,3.5667372881355934
as6311,3.566735112936345
ns2369,3.566733067729084
ns4905,3.566733067729084
ns4887,3.566733067729084
as8233,3.566733067729084
as4959,3.566733067729084
ns5016,3.5667311411992264
ds544,3.566666666666667
ns8452,3.566666666666667
ns5855,3.566666666666667
as1244,3.566666666666667
as2188,3.566666666666667
ns415,3.566666666666667
as8363,3.5666023166023164
as1156,3.566600397614314
ns2590,3.5665983606557377
as3526,3.5665983606557377
as7139,3.5665983606557377
ns5226,3.5665983606557377
as7646,3.5665983606557377
as614,3.5665961945031714
ns1382,3.5665961945031714
ns1606,3.566593886462882
ns6845,3.566591422121896
ns263,3.5665362035225048
as8028,3.566532258064516
ds849,3.5665280665280665
as1726,3.5665280665280665
as6685,3.5665236051502145
as9150,3.5665236051502145
ns1518,3.566518847006652
ns2930,3.566479400749064
ds144,3.566473988439306
hs1620,3.566473988439306
hs841,3.566468253968254
as2837,3.5664556962025316
ns7742,3.5664556962025316
ds457,3.5664556962025316
as6024,3.5664488017429194
hs63,3.5664488017429194
ds139,3.5664414414414414
ns4291,3.56640625
as1924,3.566390041493776
hs1886,3.566390041493776
ns1041,3.566390041493776
as9441,3.566390041493776
as8564,3.5663811563169165
hs2451,3.5663811563169165
ns4531,3.5663811563169165
hs541,3.566371681415929
ns286,3.566371681415929
hs1135,3.566361556064073
as1215,3.566346153846154
ns2839,3.5663366336633664
hs2418,3.566326530612245
as1546,3.566326530612245
as8654,3.566315789473684
as4705,3.566315789473684
as5588,3.566315789473684
ns5592,3.5663043478260867
ds307,3.5663043478260867
ns7822,3.5663043478260867
as5485,3.5663043478260867
as1394,3.5662921348314605
ns8143,3.5662921348314605
hs1556,3.5662768031189085
hs974,3.5662768031189085
ns1042,3.5662768031189085
as2192,3.5662768031189085
ns1732,3.566265060240964
ns248,3.566265060240964
ns6263,3.566265060240964
ns7382,3.5662525879917184
ns691,3.5662525879917184
hs3062,3.5662525879917184
hs1891,3.5662393162393164
ds1271,3.566225165562914
ns5601,3.566225165562914
ns2033,3.566191446028513
as6264,3.566191446028513
as3484,3.566191446028513
ns5642,3.566191446028513
as4938,3.5661764705882355
hs578,3.5661764705882355
as1477,3.5661764705882355
as1756,3.5661764705882355
as8533,3.5661764705882355
ns6548,3.5661764705882355
as6509,3.5661764705882355
as2418,3.5661605206073754
ns4473,3.5661605206073754
ns2162,3.5661605206073754
as8664,3.5661434977578477
as5542,3.5661434977578477
as5876,3.5661434977578477
as2040,3.5661434977578477
ns4391,3.5661322645290583
as179,3.5661157024793386
as2764,3.5661157024793386
as3863,3.5660749506903353
hs1350,3.5660749506903353
ns8123,3.5660749506903353
as8591,3.5660592255125283
ns8205,3.5660569105691056
ds274,3.5660569105691056
ns1071,3.5660569105691056
as8312,3.5660377358490565
hs2791,3.5660377358490565
ns7258,3.5660377358490565
as1687,3.566017316017316
hs1174,3.566
ns7728,3.566
as5144,3.5659955257270695
ns4355,3.5659955257270695
ns8749,3.565979381443299
ns8679,3.565979381443299
ds403,3.5659722222222223
as1455,3.5659574468085107
ns6053,3.565934065934066
as2904,3.565934065934066
as4779,3.565934065934066
hs326,3.5659229208924947
as2299,3.5659229208924947
ns5128,3.565913370998117
as3818,3.5658995815899583
hs1204,3.5658995815899583
as1018,3.5658995815899583
as2160,3.5658995815899583
as9555,3.565891472868217
as301,3.5658747300215983
ns7166,3.5658747300215983
ns1882,3.5658747300215983
ns5974,3.565868263473054
as6595,3.565868263473054
as6618,3.5658482142857144
hs1151,3.565843621399177
as3086,3.565843621399177
ns770,3.565843621399177
ns5704,3.565843621399177
ns4855,3.5658174097664546
ns3717,3.5658174097664546
ns4758,3.5658174097664546
ns2511,3.5658174097664546
hs1145,3.5658174097664546
ns1091,3.5657894736842106
as8957,3.5657596371882088
ns3493,3.5657370517928286
ns4090,3.5657370517928286
ns2368,3.5657370517928286
ns489,3.5657370517928286
ns4945,3.5657327586206895
as1573,3.5657327586206895
as5334,3.5657327586206895
ds338,3.565714285714286
ns6815,3.5657084188911705
hs2523,3.5657084188911705
ns4959,3.5657084188911705
ns2923,3.5657084188911705
ns3660,3.5657084188911705
as2797,3.5657084188911705
ds431,3.5657015590200447
ns3949,3.565677966101695
ds1170,3.565677966101695
ns2629,3.565677966101695
hs2081,3.5656565656565657
ns6373,3.5656565656565657
as4668,3.5656565656565657
hs182,3.5656455142231946
ns6950,3.565625
ns8093,3.5656063618290257
ds232,3.5656063618290257
as8410,3.5656063618290257
ns7413,3.565591397849462
as1845,3.565591397849462
ds661,3.5655737704918034
ns325,3.56553911205074
hs1539,3.565524193548387
ns1920,3.565524193548387
as7419,3.565524193548387
hs464,3.5655021834061134
ds1209,3.5655021834061134
as3089,3.5654885654885655
as8867,3.5654761904761907
as883,3.5654761904761907
ns7254,3.5654761904761907
ns166,3.5654648956356736
ns3579,3.5654627539503387
ds1186,3.565450643776824
ns6130,3.565410199556541
hs2034,3.5654008438818567
as7699,3.5654008438818567
as7886,3.5654008438818567
ns3084,3.5653923541247483
ns6785,3.5653923541247483
as8540,3.5653923541247483
as3085,3.565359477124183
as150,3.565359477124183
ns4168,3.565352697095436
as2143,3.565352697095436
ns4542,3.565352697095436
as9229,3.5653465346534654
as7370,3.5653465346534654
hs201,3.5653465346534654
as6274,3.565315315315315
ns1257,3.565315315315315
as4017,3.565310492505353
as8292,3.565310492505353
hs1821,3.565310492505353
as81,3.5653061224489795
as2478,3.5653061224489795
ns2072,3.5653021442495128
as4061,3.5652985074626864
as5690,3.5652631578947367
ns8171,3.5652610441767068
ns324,3.5652610441767068
ns2807,3.5652173913043477
ns8423,3.5652173913043477
as8037,3.5652173913043477
as2281,3.5652173913043477
as6580,3.5652173913043477
hs616,3.565175097276265
ns4361,3.565175097276265
ds519,3.565173116089613
hs2093,3.565173116089613
as577,3.565173116089613
as3489,3.565165876777251
as2650,3.565130260521042
ns2198,3.565130260521042
hs921,3.565130260521042
as3823,3.5651260504201683
ns7366,3.5651260504201683
ns3448,3.5651260504201683
as9417,3.5651260504201683
ns8370,3.5651214128035322
ns1959,3.5650943396226413
as9433,3.56508875739645
as4067,3.565082644628099
as2023,3.565082644628099
ds353,3.565082644628099
ns3576,3.565082644628099
hs2455,3.565075921908894
ns2248,3.565075921908894
ns7024,3.565075921908894
as9049,3.565075921908894
hs2590,3.565040650406504
ns1001,3.565031982942431
ns4778,3.565031982942431
as832,3.565031982942431
as6326,3.5650095602294454
ns1510,3.5649895178197064
as8850,3.5649895178197064
ns1501,3.5649895178197064
ns2729,3.5649895178197064
ns6638,3.5649895178197064
ns5544,3.5649895178197064
hs51,3.5649717514124295
hs413,3.5649717514124295
ns2125,3.5649606299212597
ns7934,3.5649484536082476
as8526,3.5649484536082476
as947,3.5649484536082476
as3302,3.5649484536082476
ds1336,3.564935064935065
ds714,3.564935064935065
ns6959,3.564922480620155
as2200,3.5649202733485192
hs1252,3.5649087221095335
as8090,3.5648936170212764
hs943,3.5648936170212764
as2876,3.5648936170212764
ns5945,3.5648769574944073
as4402,3.5648769574944073
ds14,3.564870259481038
as2977,3.564853556485356
as7093,3.564853556485356
as375,3.564853556485356
ns1063,3.564853556485356
ns822,3.564853556485356
as3238,3.564814814814815
as6882,3.564814814814815
ds739,3.564794816414687
as1993,3.564777327935223
ns8279,3.564755838641189
ns5552,3.564755838641189
ns1594,3.564755838641189
ds1113,3.564741035856574
as1675,3.564732142857143
ds389,3.564732142857143
as572,3.564732142857143
ns5909,3.5647181628392484
ns6049,3.5647181628392484
as3575,3.5647058823529414
as2729,3.5647058823529414
hs904,3.5646929824561404
as3191,3.5646929824561404
ns3014,3.5646929824561404
as5515,3.5646929824561404
as3962,3.564681724845996
as5165,3.564665127020785
ns2095,3.564655172413793
hs1227,3.5646464646464646
ns3613,3.5646464646464646
ns5050,3.564625850340136
ns947,3.564625850340136
ns4897,3.5646186440677967
as5815,3.5646186440677967
as4100,3.5646186440677967
ns1280,3.5646186440677967
ns8387,3.5646123260437377
hs426,3.5646123260437377
as18,3.5645879732739423
as6501,3.564583333333333
as8006,3.564583333333333
as8399,3.564583333333333
ns1908,3.564579256360078
ns1758,3.5645514223194747
ds951,3.564549180327869
as9540,3.564549180327869
hs894,3.564549180327869
ns4196,3.564549180327869
ns1609,3.564549180327869
as1910,3.564549180327869
ds330,3.564516129032258
as8711,3.564516129032258
as4173,3.564516129032258
as5555,3.564516129032258
as7459,3.564516129032258
ds1243,3.564516129032258
ns1620,3.564516129032258
ns5760,3.564516129032258
as1236,3.564516129032258
ns6915,3.564484126984127
ns6163,3.5644820295983086
ns1145,3.564453125
ns7660,3.564453125
ns8399,3.564453125
hs107,3.5644490644490645
ns6133,3.5644490644490645
as8991,3.5644444444444443
ds1281,3.5644444444444443
as6100,3.5644444444444443
hs2050,3.564410480349345
ns5940,3.564410480349345
as7565,3.564410480349345
ds604,3.564410480349345
as9053,3.564410480349345
ns4797,3.5643939393939394
as7325,3.5643863179074446
as248,3.564367816091954
as6794,3.5643459915611815
as1518,3.5643459915611815
as523,3.5643459915611815
as9648,3.5643459915611815
ns2501,3.5643382352941178
ns3281,3.564327485380117
ns1422,3.564327485380117
as3389,3.5643153526970957
as6283,3.5643153526970957
as2025,3.5643153526970957
ds566,3.5643153526970957
as6065,3.5643153526970957
as5579,3.5643015521064303
ns2556,3.5642857142857145
as8860,3.564272211720227
as3157,3.5642701525054465
as797,3.5642570281124497
ns2266,3.5642570281124497
ns6431,3.56423982869379
as2573,3.56423982869379
as702,3.56423982869379
as275,3.56423982869379
as1866,3.564229249011858
as525,3.5642201834862384
as7715,3.5642105263157893
ns5221,3.5642105263157893
ns7249,3.5641821946169774
hs608,3.5641821946169774
as2065,3.5641821946169774
as4560,3.564159292035398
as241,3.564159292035398
ns4970,3.564154786150713
hs948,3.564154786150713
as7558,3.5641304347826086
ds1385,3.5641304347826086
ns7738,3.5641304347826086
as7263,3.5641304347826086
as4558,3.564128256513026
ns4219,3.564128256513026
ns2386,3.5641025641025643
ns739,3.564075630252101
as3655,3.564075630252101
as7629,3.564075630252101
as3371,3.564075630252101
hs898,3.5640495867768593
ns8169,3.5640449438202246
as4732,3.5640243902439024
as2951,3.5640243902439024
ns4086,3.5640243902439024
hs1378,3.5640243902439024
ns6016,3.5640243902439024
hs2653,3.56401766004415
as4999,3.5640074211502784
hs223,3.564
hs962,3.564
hs2304,3.564
as9628,3.5639913232104123
ds33,3.5639913232104123
ns1431,3.563976377952756
as641,3.5639658848614073
ns737,3.5639658848614073
as3721,3.5639658848614073
as1273,3.5639412997903563
as7281,3.5639412997903563
as67,3.5639412997903563
ns716,3.5639412997903563
as5054,3.5639412997903563
ns4329,3.5639269406392695
ns5042,3.563917525773196
ns6124,3.56390134529148
hs1634,3.563894523326572
as7573,3.563894523326572
as2292,3.563894523326572
as1597,3.563872255489022
hs2201,3.563872255489022
as3149,3.563852813852814
ns1572,3.563852813852814
ns8462,3.56385068762279
as7590,3.5638297872340425
ns2625,3.5638297872340425
ns2155,3.5638297872340425
as4357,3.5638297872340425
as2435,3.5638075313807533
hs1070,3.5638075313807533
as7465,3.5637860082304527
hs2780,3.5637860082304527
as7382,3.5637860082304527
ns45,3.5637860082304527
ns6396,3.56378132118451
hs2631,3.5637651821862346
as510,3.5637651821862346
hs1914,3.5637651821862346
ns2540,3.5637450199203187
as4225,3.563736263736264
as6687,3.563736263736264
as7540,3.563736263736264
ds583,3.563736263736264
ns2674,3.563736263736264
hs2548,3.563736263736264
hs2908,3.5637149028077753
as8392,3.5636942675159236
as9551,3.5636743215031315
as1697,3.5636743215031315
ds522,3.5636743215031315
hs2151,3.5636743215031315
hs2189,3.5636743215031315
as1867,3.5636743215031315
ds491,3.5636574074074074
as2415,3.5636574074074074
ns1925,3.5636550308008212
as5647,3.5636363636363635
ns7770,3.5636363636363635
as3114,3.5636363636363635
ds1374,3.5636363636363635
ns7324,3.5636160714285716
ns6894,3.5636160714285716
ns6195,3.56359649122807
as2127,3.5635838150289016
ns2143,3.5635775862068964
as3475,3.5635775862068964
ns352,3.5635593220338984
hs2203,3.5635593220338984
ns5814,3.5635593220338984
ns4005,3.5635416666666666
as7758,3.5635416666666666
ns7966,3.563529411764706
ns1230,3.5635245901639343
ns4378,3.5635245901639343
ds649,3.5635103926097
ns5525,3.563508064516129
as4749,3.563508064516129
ns844,3.5634920634920637
ns6537,3.563440860215054
as6550,3.563440860215054
ns435,3.5634328358208953
ns1136,3.563424947145877
as8127,3.5634095634095635
as3083,3.5634095634095635
as606,3.5634095634095635
ns8692,3.563394683026585
as6207,3.563394683026585
ns8758,3.563394683026585
ns3944,3.563380281690141
ns5577,3.563380281690141
ns961,3.5633663366336634
as5657,3.5633663366336634
hs1370,3.5633528265107213
ns4088,3.5633528265107213
ns3865,3.563348416289593
ds126,3.563304721030043
ns7514,3.5632911392405062
ns4803,3.5632911392405062
ns2371,3.5632911392405062
as6057,3.5632911392405062
as9657,3.5632911392405062
as2690,3.5632911392405062
ns3020,3.5632780082987554
hs2441,3.5632780082987554
as160,3.5632780082987554
as7433,3.5632780082987554
as1198,3.563265306122449
hs2541,3.563265306122449
ns4117,3.563265306122449
ns8447,3.563265306122449
as6045,3.563265306122449
ns8150,3.5632530120481927
ns6721,3.5632530120481927
ns20,3.5632530120481927
as3347,3.5632530120481927
as4437,3.5632411067193677
ns3848,3.5632411067193677
as9009,3.5632183908045976
as7423,3.5632054176072234
ns2404,3.563192904656319
ns3146,3.563192904656319
ns6661,3.5631808278867103
as5564,3.5631808278867103
as358,3.5631578947368423
as4146,3.5631578947368423
ns6315,3.5631578947368423
hs438,3.5631364562118124
ds934,3.5631364562118124
as4347,3.5631364562118124
ns2888,3.5631364562118124
as1659,3.56312625250501
ns1040,3.56312625250501
ns7644,3.5631163708086784
as8452,3.563106796116505
ns3793,3.563106796116505
as4685,3.563106796116505
as7070,3.5630885122410545
hs6,3.563073394495413
ns6010,3.563073394495413
ns4679,3.563063063063063
as3219,3.563063063063063
hs1429,3.563063063063063
as5550,3.563053097345133
as1495,3.5630434782608695
as6920,3.5630434782608695
as4137,3.5630341880341883
ds453,3.5630341880341883
as7794,3.5630341880341883
as5645,3.5630341880341883
as9531,3.563025210084034
ns1669,3.563025210084034
as1987,3.56301652892562
ds1048,3.56301652892562
ns4131,3.563008130081301
hs2684,3.563008130081301
ns2630,3.563008130081301
ns7857,3.563008130081301
as374,3.563
ds873,3.563
as3742,3.562992125984252
as1095,3.562977099236641
hs1524,3.562929061784897
ds1297,3.562913907284768
as4636,3.562913907284768
ns1911,3.562906724511931
as1239,3.5628997867803838
ns3573,3.5628930817610063
hs2956,3.5628930817610063
ns3581,3.5628930817610063
ns5297,3.5628930817610063
hs16,3.5628930817610063
ds259,3.5628930817610063
hs452,3.5628865979381446
as4828,3.5628865979381446
hs1360,3.5628865979381446
as3604,3.5628865979381446
as2605,3.5628803245436105
as8356,3.5628803245436105
ns1891,3.5628803245436105
as531,3.56286836935167
ns2124,3.5628626692456478
ns6809,3.5628571428571427
ns3760,3.5628465804066543
hs2726,3.5627853881278537
as483,3.5627753303964758
ns7892,3.5627753303964758
as6521,3.5627705627705626
hs86,3.562761506276151
as7560,3.562761506276151
hs1538,3.562761506276151
as1444,3.562761506276151
ns6152,3.562761506276151
ns2796,3.562761506276151
as3839,3.562761506276151
as8835,3.562761506276151
as3074,3.562761506276151
as1402,3.5627572016460904
as3890,3.5627572016460904
as9330,3.562753036437247
ns1420,3.562753036437247
ns1312,3.562753036437247
ns3841,3.562749003984064
as6875,3.562745098039216
ds1270,3.562745098039216
ns6782,3.562745098039216
ns1650,3.5627272727272725
as6536,3.562645011600928
ns1900,3.562642369020501
as2361,3.562639821029083
ns8683,3.562637362637363
as7959,3.562637362637363
as7830,3.562634989200864
as7007,3.562634989200864
ns6594,3.562634989200864
ns3339,3.562634989200864
ds791,3.562634989200864
as971,3.5626326963906583
as1007,3.5626304801670146
as6073,3.5626304801670146
hs77,3.5626304801670146
ns4591,3.5626304801670146
ns7461,3.5626304801670146
hs1789,3.5626304801670146
as3617,3.5626304801670146
ns5627,3.5626283367556466
as7783,3.5626283367556466
as5442,3.5626283367556466
as3684,3.562626262626263
as5193,3.562626262626263
as1894,3.562626262626263
ns4029,3.562626262626263
as1856,3.562626262626263
ns3685,3.562626262626263
as3396,3.562626262626263
as9160,3.5626242544731612
ns2178,3.5626242544731612
ns6305,3.5626204238921
as1557,3.5625
hs773,3.5625
hs2804,3.5625
ns6452,3.5625
as5671,3.5625
ns3068,3.5625
ns371,3.5625
as3452,3.5625
as5512,3.5625
as517,3.5625
ns3147,3.5625
ns2115,3.5625
as1700,3.5625
ds848,3.5625
ns6898,3.5625
ns3622,3.5625
ns8648,3.5625
ns3049,3.5625
as2697,3.5625
ns4012,3.5625
as5775,3.5625
hs1011,3.5625
ns2949,3.5623836126629422
as1020,3.562381852551985
as1220,3.5623781676413255
ns637,3.5623762376237624
hs2536,3.5623762376237624
ns3862,3.562374245472837
ns577,3.562374245472837
as6407,3.562374245472837
hs1245,3.562374245472837
as7778,3.5623700623700625
as7776,3.5623678646934462
ns1718,3.5623678646934462
as6427,3.5623655913978496
as6220,3.5623655913978496
hs673,3.5623655913978496
ns5422,3.5623655913978496
ns2870,3.5623655913978496
hs1752,3.562360801781737
hs562,3.562360801781737
hs830,3.562358276643991
ns7736,3.5623556581986144
as5508,3.5622489959839356
ns656,3.5622489959839356
as7098,3.5622489959839356
ds265,3.5622448979591836
ns1359,3.5622448979591836
ns4066,3.5622448979591836
ds302,3.5622406639004147
ns7268,3.5622406639004147
ns1157,3.5622406639004147
as3682,3.5622362869198314
as7127,3.5622362869198314
ns1265,3.5622362869198314
as8980,3.5622362869198314
as1640,3.5622362869198314
as8820,3.5622317596566524
as8288,3.5622270742358078
as7689,3.562222222222222
as9595,3.5621951219512193
ds188,3.5621414913957934
as2630,3.5621359223300972
ns3763,3.5621359223300972
hs1836,3.5621359223300972
ds1176,3.562130177514793
hs2902,3.562130177514793
as7213,3.562124248496994
hs523,3.5621181262729125
ns7904,3.5621181262729125
ns7578,3.562111801242236
as8680,3.562111801242236
ns987,3.562105263157895
as8968,3.562105263157895
ns4349,3.562105263157895
